,pressure,temperature,wind_speed,roughness_length,temperature,wind_speed
2017-03-24 13:00:00+01:00,100204.0,287.1,4.8127,0.15,287.02,7.4327
2017-03-24 14:00:00+01:00,100165.0,287.29,5.25755,0.15,287.22,7.53755
2017-03-24 15:00:00+01:00,100118.0,286.69,5.13932,0.15,286.63,7.66932
2017-03-24 16:00:00+01:00,100085.0,285.61,4.05285,0.15,285.55,6.62285
2017-03-24 17:00:00+01:00,100073.0,284.06,3.64564,0.15,284.0,5.93564
2017-03-24 18:00:00+01:00,100073.0,282.67,3.42763,0.15,282.62,6.02763
2017-03-24 19:00:00+01:00,100077.0,281.83,3.08365,0.15,281.79,5.96365
2017-03-24 20:00:00+01:00,100081.0,281.0,2.66055,0.15,280.94,5.11055
2017-03-24 21:00:00+01:00,100084.0,280.47,2.4930000000000003,0.15,280.39,5.6129999999999995
2017-03-24 22:00:00+01:00,100067.0,279.91,2.3586,0.15,279.85,5.1786
2017-03-24 23:00:00+01:00,100050.0,279.33,2.33351,0.15,279.26,4.48351
2017-03-25 00:00:00+01:00,100049.0,278.9,2.32648,0.15,278.83,5.10648
2017-03-25 01:00:00+01:00,100045.0,278.45,2.33353,0.15,278.41,5.06353
2017-03-25 02:00:00+01:00,100034.0,278.04,2.3530599999999997,0.15,277.96,5.15306
2017-03-25 03:00:00+01:00,100012.0,277.66,2.14031,0.15,277.62,5.1003099999999995
2017-03-25 04:00:00+01:00,100004.0,277.38,2.0596799999999997,0.15,277.33,5.05968
2017-03-25 05:00:00+01:00,99988.8,277.14,2.0419099999999997,0.15,277.06,4.66191
2017-03-25 06:00:00+01:00,99959.6,277.13,2.06239,0.15,277.07,4.57239
2017-03-25 07:00:00+01:00,99922.0,278.22,2.05765,0.15,278.14,5.18765
2017-03-25 08:00:00+01:00,99884.0,280.4,2.16391,0.15,280.33,4.60391
2017-03-25 09:00:00+01:00,99851.7,282.68,2.5642,0.15,282.61,5.2142
2017-03-25 10:00:00+01:00,99818.4,284.8,2.47315,0.15,284.74,5.07315
2017-03-25 11:00:00+01:00,99788.5,286.72,2.33229,0.15,286.67,4.97229
2017-03-25 12:00:00+01:00,99761.0,288.27,2.09012,0.15,288.2,4.230119999999999
2017-03-25 13:00:00+01:00,99748.1,289.23,1.73812,0.15,289.19,4.46812
2017-03-25 14:00:00+01:00,99757.9,289.54,1.60512,0.15,289.51,4.62512
2017-03-25 15:00:00+01:00,99761.1,289.32,1.3739,0.15,289.3,4.1139
2017-03-25 16:00:00+01:00,99777.2,288.75,0.8318610000000001,0.15,288.71,3.011861
2017-03-25 17:00:00+01:00,99787.2,287.3,1.25075,0.15,287.24,3.53075
2017-03-25 18:00:00+01:00,99796.6,285.79,1.83916,0.15,285.74,4.95916
2017-03-25 19:00:00+01:00,99805.2,284.75,2.18335,0.15,284.72,4.36335
2017-03-25 20:00:00+01:00,99838.2,284.06,2.54419,0.15,284.0,5.31419
2017-03-25 21:00:00+01:00,99860.5,283.59,2.82003,0.15,283.56,5.080030000000001
2017-03-25 22:00:00+01:00,99859.5,283.3,3.01357,0.15,283.24,5.58357
2017-03-25 23:00:00+01:00,99877.3,283.19,3.0198,0.15,283.15,5.2098
2017-03-26 00:00:00+01:00,99894.1,283.15,2.80044,0.15,283.08,5.21044
2017-03-26 01:00:00+01:00,99927.4,283.19,3.0692,0.15,283.15,6.0992
2017-03-26 03:00:00+02:00,99965.4,282.99,3.2930099999999998,0.15,282.93,6.23301
2017-03-26 04:00:00+02:00,99983.7,282.99,2.8460799999999997,0.15,282.94,5.57608
2017-03-26 05:00:00+02:00,100002.0,282.63,2.56518,0.15,282.6,5.565180000000001
2017-03-26 06:00:00+02:00,99992.4,282.27,2.46443,0.15,282.24,5.07443
2017-03-26 07:00:00+02:00,99971.7,282.2,2.44033,0.15,282.17,5.19033
2017-03-26 08:00:00+02:00,99921.7,283.27,2.3717,0.15,283.19,5.0117
2017-03-26 09:00:00+02:00,99848.1,284.11,2.39891,0.15,284.05,4.59891
2017-03-26 10:00:00+02:00,99766.8,285.12,2.18846,0.15,285.1,4.5884599999999995
2017-03-26 11:00:00+02:00,99676.6,286.34,2.10965,0.15,286.31,4.55965
2017-03-26 12:00:00+02:00,99608.2,287.38,2.07806,0.15,287.3,5.13806
2017-03-26 13:00:00+02:00,99536.8,287.67,1.56992,0.15,287.59,4.459919999999999
2017-03-26 14:00:00+02:00,99473.8,286.86,0.6535880000000001,0.15,286.8,3.473588
2017-03-26 15:00:00+02:00,99392.5,287.05,1.7744799999999998,0.15,286.98,4.8144800000000005
2017-03-26 16:00:00+02:00,99271.1,286.36,2.78613,0.15,286.29,4.97613
2017-03-26 17:00:00+02:00,99118.4,285.79,3.54639,0.15,285.75,5.87639
2017-03-26 18:00:00+02:00,98982.8,285.49,3.62468,0.15,285.43,6.11468
2017-03-26 19:00:00+02:00,98857.1,284.85,3.27583,0.15,284.81,5.96583
2017-03-26 20:00:00+02:00,98739.9,284.5,3.4359300000000004,0.15,284.47,5.76593
2017-03-26 21:00:00+02:00,98628.8,284.77,4.41942,0.15,284.7,7.5094199999999995
2017-03-26 22:00:00+02:00,98647.1,283.77,8.707980000000001,0.15,283.74,11.27798
2017-03-26 23:00:00+02:00,98789.4,280.96,12.0752,0.15,280.93,15.0052
2017-03-27 00:00:00+02:00,98937.4,279.59,11.2019,0.15,279.56,14.3319
2017-03-27 01:00:00+02:00,99055.3,278.96,10.5641,0.15,278.89,13.2841
2017-03-27 02:00:00+02:00,99149.0,278.56,9.60789,0.15,278.5,12.51789
2017-03-27 03:00:00+02:00,99203.7,278.41,8.73828,0.15,278.37,10.89828
2017-03-27 04:00:00+02:00,99268.9,278.32,7.7912,0.15,278.27,10.1312
2017-03-27 05:00:00+02:00,99333.9,278.29,6.43091,0.15,278.22,9.46091
2017-03-27 06:00:00+02:00,99364.8,278.27,5.1268199999999995,0.15,278.24,7.72682
2017-03-27 07:00:00+02:00,99367.4,278.39,4.4938400000000005,0.15,278.33,6.893839999999999
2017-03-27 08:00:00+02:00,99342.0,279.07,4.7258,0.15,279.0,7.0258
2017-03-27 09:00:00+02:00,99313.5,280.09,5.56733,0.15,280.04,8.04733
2017-03-27 10:00:00+02:00,99273.8,280.76,8.27313,0.15,280.73,10.46313
2017-03-27 11:00:00+02:00,99241.5,280.86,8.34445,0.15,280.83,11.23445
2017-03-27 12:00:00+02:00,99230.4,280.78,7.882680000000001,0.15,280.73,10.22268
2017-03-27 13:00:00+02:00,99224.9,282.16,8.35897,0.15,282.11,11.02897
2017-03-27 14:00:00+02:00,99242.5,281.32,7.03252,0.15,281.28,9.53252
2017-03-27 15:00:00+02:00,99252.4,281.45,5.23278,0.15,281.41,8.08278
2017-03-27 16:00:00+02:00,99249.1,282.69,4.738230000000001,0.15,282.67,7.46823
2017-03-27 17:00:00+02:00,99260.4,282.29,3.4562,0.15,282.24,6.2262
2017-03-27 18:00:00+02:00,99292.5,281.29,2.77727,0.15,281.25,4.92727
2017-03-27 19:00:00+02:00,99321.6,280.43,2.6971,0.15,280.41,5.3371
2017-03-27 20:00:00+02:00,99341.0,280.17,2.27429,0.15,280.12,4.78429
2017-03-27 21:00:00+02:00,99362.2,279.83,2.11775,0.15,279.8,4.94775
2017-03-27 22:00:00+02:00,99382.2,279.53,1.9286,0.15,279.46,4.4586
2017-03-27 23:00:00+02:00,99400.2,279.62,1.52599,0.15,279.59,4.08599
2017-03-28 00:00:00+02:00,99425.9,279.71,1.0567,0.15,279.65,4.0767
2017-03-28 01:00:00+02:00,99464.3,279.76,0.527389,0.15,279.71,3.417389
2017-03-28 02:00:00+02:00,99515.1,279.7,0.317458,0.15,279.65,3.4374580000000003
2017-03-28 03:00:00+02:00,99549.7,279.56,0.339879,0.15,279.49,2.5498790000000002
2017-03-28 04:00:00+02:00,99607.2,279.46,0.468966,0.15,279.43,3.3089660000000003
2017-03-28 05:00:00+02:00,99680.2,279.37,1.04811,0.15,279.31,3.5981099999999997
2017-03-28 06:00:00+02:00,99734.1,279.35,1.52064,0.15,279.28,4.53064
2017-03-28 07:00:00+02:00,99780.7,279.49,2.2946299999999997,0.15,279.45,5.11463
2017-03-28 08:00:00+02:00,99811.7,280.01,3.13245,0.15,279.96,6.26245
2017-03-28 09:00:00+02:00,99832.8,280.9,3.69981,0.15,280.85,6.46981
2017-03-28 10:00:00+02:00,99825.3,281.78,4.47466,0.15,281.72,7.324660000000001
2017-03-28 11:00:00+02:00,99787.2,283.07,5.60197,0.15,282.99,7.93197
2017-03-28 12:00:00+02:00,99733.2,281.74,4.74627,0.15,281.7,7.40627
2017-03-28 13:00:00+02:00,99691.3,281.61,6.636410000000001,0.15,281.54,8.93641
2017-03-28 14:00:00+02:00,99714.0,281.06,7.52417,0.15,281.0,10.11417
2017-03-28 15:00:00+02:00,99770.8,280.48,6.2836,0.15,280.46,9.1136
2017-03-28 16:00:00+02:00,99796.5,280.41,4.99937,0.15,280.38,7.649369999999999
2017-03-28 17:00:00+02:00,99824.0,280.05,4.28153,0.15,279.97,6.93153
2017-03-28 18:00:00+02:00,99837.6,279.76,3.9937199999999997,0.15,279.73,6.57372
2017-03-28 19:00:00+02:00,99869.4,279.46,4.06069,0.15,279.4,6.92069
2017-03-28 20:00:00+02:00,99894.2,279.17,4.1685,0.15,279.13,6.3385
2017-03-28 21:00:00+02:00,99909.5,278.82,3.84374,0.15,278.77,6.783739999999999
2017-03-28 22:00:00+02:00,99934.5,278.58,3.68289,0.15,278.5,6.24289
2017-03-28 23:00:00+02:00,99942.1,278.39,3.44521,0.15,278.34,6.20521
2017-03-29 00:00:00+02:00,99926.9,278.23,2.59413,0.15,278.16,5.15413
2017-03-29 01:00:00+02:00,99904.9,278.13,2.379,0.15,278.08,4.949
2017-03-29 02:00:00+02:00,99891.2,278.06,2.6686799999999997,0.15,278.01,4.91868
2017-03-29 03:00:00+02:00,99884.3,278.11,2.7191400000000003,0.15,278.07,5.65914
2017-03-29 04:00:00+02:00,99881.5,278.2,2.4637,0.15,278.15,4.7237
2017-03-29 05:00:00+02:00,99886.6,278.17,2.17977,0.15,278.13,4.82977
2017-03-29 06:00:00+02:00,99891.4,278.22,2.27555,0.15,278.17,4.63555
2017-03-29 07:00:00+02:00,99875.6,278.44,2.34524,0.15,278.42,4.48524
2017-03-29 08:00:00+02:00,99840.0,278.91,2.2786299999999997,0.15,278.85,4.67863
2017-03-29 09:00:00+02:00,99799.3,279.86,2.42559,0.15,279.78,4.75559
2017-03-29 10:00:00+02:00,99747.3,281.12,2.5752200000000003,0.15,281.06,4.79522
2017-03-29 11:00:00+02:00,99652.7,281.61,2.69192,0.15,281.53,5.791919999999999
2017-03-29 12:00:00+02:00,99556.5,282.84,3.09824,0.15,282.79,5.8482400000000005
2017-03-29 13:00:00+02:00,99473.2,282.85,2.98002,0.15,282.8,6.0700199999999995
2017-03-29 14:00:00+02:00,99412.5,282.97,3.20527,0.15,282.93,5.98527
2017-03-29 15:00:00+02:00,99367.3,282.67,2.8677,0.15,282.65,5.5977
2017-03-29 16:00:00+02:00,99344.7,282.58,2.34835,0.15,282.56,5.06835
2017-03-29 17:00:00+02:00,99341.7,282.51,2.30225,0.15,282.49,4.78225
2017-03-29 18:00:00+02:00,99371.0,282.52,2.57662,0.15,282.44,5.49662
2017-03-29 19:00:00+02:00,99407.5,282.52,2.71082,0.15,282.47,4.9408199999999995
2017-03-29 20:00:00+02:00,99426.0,282.52,2.57913,0.15,282.44,5.2291300000000005
2017-03-29 21:00:00+02:00,99417.4,282.5,2.46522,0.15,282.44,4.83522
2017-03-29 22:00:00+02:00,99376.6,282.49,2.40101,0.15,282.44,5.33101
2017-03-29 23:00:00+02:00,99313.0,282.45,2.41148,0.15,282.43,4.57148
2017-03-30 00:00:00+02:00,99263.0,282.37,2.64157,0.15,282.32,5.531569999999999
2017-03-30 01:00:00+02:00,99222.0,282.23,2.7536099999999997,0.15,282.17,5.1136099999999995
2017-03-30 02:00:00+02:00,99167.4,282.1,2.75442,0.15,282.04,5.6344199999999995
2017-03-30 03:00:00+02:00,99111.5,282.04,2.89396,0.15,281.97,5.81396
2017-03-30 04:00:00+02:00,99078.1,282.03,3.0474200000000002,0.15,282.01,5.19742
2017-03-30 05:00:00+02:00,99059.6,281.9,3.22403,0.15,281.85,5.51403
2017-03-30 06:00:00+02:00,99041.4,281.88,3.2311400000000003,0.15,281.85,5.77114
2017-03-30 07:00:00+02:00,98997.3,281.93,3.2175,0.15,281.85,5.7975
2017-03-30 08:00:00+02:00,98934.5,282.53,3.2423599999999997,0.15,282.45,5.97236
2017-03-30 09:00:00+02:00,98843.0,283.8,3.28709,0.15,283.75,5.94709
2017-03-30 10:00:00+02:00,98743.0,285.24,3.04236,0.15,285.2,5.41236
2017-03-30 11:00:00+02:00,98649.4,286.75,2.7578,0.15,286.7,5.6178
2017-03-30 12:00:00+02:00,98573.7,287.98,2.81366,0.15,287.91,4.97366
2017-03-30 13:00:00+02:00,98513.9,288.52,3.53145,0.15,288.45,6.12145
2017-03-30 14:00:00+02:00,98453.2,288.65,3.9309199999999995,0.15,288.6,6.79092
2017-03-30 15:00:00+02:00,98444.5,287.3,3.88962,0.15,287.25,6.31962
2017-03-30 16:00:00+02:00,98418.3,287.0,2.97282,0.15,286.93,5.76282
2017-03-30 17:00:00+02:00,98370.9,287.25,2.64468,0.15,287.22,5.5846800000000005
2017-03-30 18:00:00+02:00,98325.2,286.25,3.0555,0.15,286.21,5.4455
2017-03-30 19:00:00+02:00,98293.6,285.06,3.61383,0.15,285.03,6.003830000000001
2017-03-30 20:00:00+02:00,98282.7,284.2,3.6109699999999996,0.15,284.14,6.50097
2017-03-30 21:00:00+02:00,98261.7,283.58,3.37465,0.15,283.52,6.41465
2017-03-30 22:00:00+02:00,98300.4,283.45,3.5960300000000003,0.15,283.42,6.58603
2017-03-30 23:00:00+02:00,98374.2,283.73,6.823980000000001,0.15,283.67,9.28398
2017-03-31 00:00:00+02:00,98442.2,282.76,6.05883,0.15,282.69,8.42883
2017-03-31 01:00:00+02:00,98495.2,282.23,4.81245,0.15,282.2,7.58245
2017-03-31 02:00:00+02:00,98578.5,281.35,5.94747,0.15,281.32,8.50747
2017-03-31 03:00:00+02:00,98678.8,281.2,6.48046,0.15,281.15,9.370460000000001
2017-03-31 04:00:00+02:00,98822.6,280.66,8.60218,0.15,280.59,11.61218
2017-03-31 05:00:00+02:00,99001.0,279.13,8.247069999999999,0.15,279.08,10.587069999999999
2017-03-31 06:00:00+02:00,99140.5,277.92,7.44445,0.15,277.87,10.35445
2017-03-31 07:00:00+02:00,99222.6,277.17,7.2350699999999994,0.15,277.14,9.98507
2017-03-31 08:00:00+02:00,99261.9,276.78,6.677810000000001,0.15,276.76,9.237810000000001
2017-03-31 09:00:00+02:00,99258.3,277.57,6.1437,0.15,277.54,8.7837
2017-03-31 10:00:00+02:00,99257.6,278.63,6.28563,0.15,278.6,8.80563
2017-03-31 11:00:00+02:00,99251.4,279.78,7.232189999999999,0.15,279.75,9.81219
2017-03-31 12:00:00+02:00,99218.0,281.04,6.64602,0.15,280.97,9.446019999999999
