time,thermal_energy_demand,temperature,t below t_biv,th_output_hp,th_output_hr,el_demand_hp,el_demand_hr,cop
2015-07-17 01:30:00,0.021379533828370934,23.35,False,0.021379533828370934,0.0,0.005020525721811545,0.0,4.258425315
2015-07-17 01:45:00,0.020215301788212122,23.6,False,0.020215301788212122,0.0,0.004720421333033464,0.0,4.2825206399999995
2015-07-17 02:00:00,0.019051069748053307,23.95,False,0.019051069748053307,0.0,0.004413639468476574,0.0,4.316408235
2015-07-17 02:15:00,0.022967122974042044,23.7,False,0.022967122974042044,0.0,0.0053509170419115785,0.0,4.29218446
2015-07-17 02:30:00,0.026883176200030785,23.45,False,0.026883176200030785,0.0,0.006298698670985466,0.0,4.268052435
2015-07-17 02:45:00,0.030799229426019523,23.4,False,0.030799229426019523,0.0,0.007224376485999832,0.0,4.26323704
2015-07-17 03:00:00,0.03471528265200826,23.75,False,0.03471528265200826,0.0,0.008078916901489654,0.0,4.2970218749999995
2015-07-17 03:15:00,0.04614592450084024,22.3,False,0.04614592450084024,0.0,0.011097500462213899,0.0,4.158226859999999
2015-07-17 03:30:00,0.05757656634967223,23.25,False,0.05757656634967223,0.0,0.013551212548910438,0.0,4.248812875
2015-07-17 03:45:00,0.06900720819850421,23.6,False,0.06900720819850421,0.0,0.016113689576637797,0.0,4.2825206399999995
2015-07-17 04:00:00,0.0804378500473362,23.7,False,0.0804378500473362,0.0,0.018740538948630415,0.0,4.29218446
2015-07-17 04:15:00,0.12362027480959037,23.9,False,0.12362027480959037,0.0,0.02867184626513767,0.0,4.3115561399999995
2015-07-17 04:30:00,0.16680269957184451,24.200000000000006,False,0.16680269957184451,0.0,0.03842739340128949,0.0,4.34072376
2015-07-17 04:45:00,0.2099851243340987,24.5,False,0.2099851243340987,0.0,0.048051257466715847,0.0,4.370023499999999
2015-07-17 05:00:00,0.25316754909635286,24.6,False,0.25316754909635286,0.0,0.057803193160025086,0.0,4.3798194399999995
2015-07-17 05:15:00,0.2882003495774953,24.2,False,0.2882003495774953,0.0,0.06639453821809091,0.0,4.34072376
2015-07-17 05:30:00,0.3232331500586378,23.0,False,0.3232331500586378,0.0,0.0765076762700079,0.0,4.224845999999999
2015-07-17 05:45:00,0.3582659505397803,22.6,False,0.3582659505397803,0.0,0.08557260371114099,0.0,4.18668984
2015-07-17 06:00:00,0.3932987510209227,22.9,False,0.3932987510209227,0.0,0.09330300480729134,0.0,4.215284939999999
2015-07-17 06:15:00,0.3812330735138223,23.6,False,0.3812330735138223,0.0,0.08902072063657873,0.0,4.2825206399999995
2015-07-17 06:30:00,0.3691673960067219,24.65,False,0.3691673960067219,0.0,0.08419400795973032,0.0,4.384722914999999
2015-07-17 06:45:00,0.3571017184996215,24.9,False,0.3571017184996215,0.0,0.08098838725092557,0.0,4.40929534
2015-07-17 07:00:00,0.3450360409925211,24.9,False,0.3450360409925211,0.0,0.07825196871310533,0.0,4.40929534
2015-07-17 07:15:00,0.32376234644052826,26.1,False,0.32376234644052826,0.0,0.07149407233077433,0.0,4.5285201399999995
2015-07-17 07:30:00,0.30248865188853535,27.0,False,0.30248865188853535,0.0,0.06548328736454959,0.0,4.619325999999999
2015-07-17 07:45:00,0.28121495733654245,27.5,False,0.28121495733654245,0.0,0.06021362867629508,0.0,4.6702875
2015-07-17 08:00:00,0.2599412627845496,28.05,False,0.2599412627845496,0.0,0.0549934343861059,0.0,4.726769035
2015-07-17 08:15:00,0.25729528087509773,28.4,False,0.25729528087509773,0.0,0.05402023049914486,0.0,4.76294304
2015-07-17 08:30:00,0.2546492989656459,29.0,False,0.2546492989656459,0.0,0.05277296619197722,0.0,4.825374
2015-07-17 08:45:00,0.25200331705619405,29.5,False,0.25200331705619405,0.0,0.05166327775528352,0.0,4.8778035
2015-07-17 09:00:00,0.24935733514674222,30.35,False,0.24935733514674222,0.0,0.05019496438915808,0.0,4.967775915
2015-07-17 09:15:00,0.2441712106042166,30.7,False,0.2441712106042166,0.0,0.048784173362627706,0.0,5.00513166
2015-07-17 09:30:00,0.23898508606169097,30.55,False,0.23898508606169097,0.0,0.04790144202063308,0.0,4.989100035
2015-07-17 09:45:00,0.23379896151916535,30.8,False,0.23379896151916535,0.0,0.04661214590783841,0.0,5.015837759999999
2015-07-17 10:00:00,0.22861283697663973,31.3,False,0.22861283697663973,0.0,0.045094949773623196,0.0,5.069588459999999
2015-07-17 10:15:00,0.2282953191475055,32.3,False,0.2282953191475055,0.0,0.0440878533294359,0.0,5.178190859999999
2015-07-17 10:30:00,0.22797780131837125,32.0,False,0.22797780131837125,0.0,0.04430662730735066,0.0,5.145455999999999
2015-07-17 10:45:00,0.22766028348923703,32.4,False,0.22766028348923703,0.0,0.04387251866185713,0.0,5.18913184
2015-07-17 11:00:00,0.2273427656601028,32.849999999999994,False,0.2273427656601028,0.0,0.04339805025150808,0.0,5.238547914999999
2015-07-17 11:15:00,0.22554349796167555,33.8,False,0.22554349796167555,0.0,0.04220620456572274,0.0,5.34384696
2015-07-17 11:30:00,0.2237442302632483,34.0,False,0.2237442302632483,0.0,0.04169522145778981,0.0,5.366183999999999
2015-07-17 11:45:00,0.22194496256482105,33.4,False,0.22194496256482105,0.0,0.041881552033949644,0.0,5.299349039999999
2015-07-17 12:00:00,0.2201456948663938,34.1,False,0.2201456948663938,0.0,0.04093925264621679,0.0,5.37737454
2015-07-17 12:15:00,0.20966760650496447,34.7,False,0.20966760650496447,0.0,0.03850767759970729,0.0,5.44482606
2015-07-17 12:30:00,0.19918951814353514,34.25,False,0.19918951814353514,0.0,0.03692669272175381,0.0,5.394187875
2015-07-17 12:45:00,0.18871142978210584,34.4,False,0.18871142978210584,0.0,0.03487529766252336,0.0,5.411034239999999
2015-07-17 13:00:00,0.1782333414206765,34.5,False,0.1782333414206765,0.0,0.03287053165344019,0.0,5.422283500000001
2015-07-17 13:15:00,0.17643407372224926,35.2,False,0.17643407372224926,0.0,0.032070529579053514,0.0,5.501439360000001
2015-07-17 13:30:00,0.174634806023822,34.7,False,0.174634806023822,0.0,0.032073532579261495,0.0,5.44482606
2015-07-17 13:45:00,0.17283553832539475,35.0,False,0.17283553832539475,0.0,0.031546527643238835,0.0,5.47875
2015-07-17 14:00:00,0.1710362706269675,34.9,False,0.1710362706269675,0.0,0.03128276975455289,0.0,5.467427339999999
2015-07-17 14:15:00,0.16648518174271032,35.3,False,0.16648518174271032,0.0,0.03019971679227009,0.0,5.51280606
2015-07-17 14:30:00,0.16193409285845312,35.2,False,0.16193409285845312,0.0,0.029434859181734777,0.0,5.501439360000001
2015-07-17 14:45:00,0.15738300397419594,35.0,False,0.15738300397419594,0.0,0.028726078754131135,0.0,5.47875
